INDEX,LON,LAT,ID1,ID2,ID3,SRC_VAL,SINK_VAL,FID,XPOS,YPOS
307,119.26663,11.01945,17727,1060,0,0.07666666700000001,0.55333333,19573,15,77
308,119.26663,11.021949000000001,17727,1060,0,0.07666666700000001,0.55333333,19574,16,77
309,119.26663,11.024449,17728,1061,0,0.045,0.56166667,19575,17,77
310,119.26663,11.189449,17750,1065,0,0.016666667,0.0,19641,83,77
311,119.26663,11.191949000000001,17750,1065,0,0.016666667,0.0,19642,84,77
312,119.26663,11.194449,17750,1065,0,0.016666667,0.0,19643,85,77
313,119.26663,11.219451,17754,1067,0,0.02,0.025,19653,95,77
314,119.26663,11.221950999999999,17754,1067,0,0.02,0.025,19654,96,77
315,119.26913,10.99195,17723,1057,1,0.21833333,0.16833333,19816,4,78
316,119.26913,10.99445,17724,1057,0,0.21833333,0.16833333,19817,5,78
317,119.26913,10.99945,17724,1057,0,0.21833333,0.16833333,19819,7,78
318,119.26913,11.00195,17725,1058,0,0.115,0.17833333,19820,8,78
319,119.26913,11.004449000000001,17725,1058,0,0.115,0.17833333,19821,9,78
320,119.26913,11.006949,17725,1058,0,0.115,0.17833333,19822,10,78
321,119.26913,11.009449,17726,1059,0,0.05,0.10166667,19823,11,78
322,119.26913,11.01195,17726,1059,0,0.05,0.10166667,19824,12,78
323,119.26913,11.01445,17726,1059,0,0.05,0.10166667,19825,13,78
324,119.26913,11.01695,17727,1060,0,0.07666666700000001,0.55333333,19826,14,78
325,119.26913,11.01945,17727,1060,0,0.07666666700000001,0.55333333,19827,15,78
326,119.26913,11.021949000000001,17727,1060,0,0.07666666700000001,0.55333333,19828,16,78
327,119.26913,11.024449,17728,1061,0,0.045,0.56166667,19829,17,78
328,119.26913,11.186949,17749,1064,0,0.005,0.0,19894,82,78
329,119.26913,11.189449,17750,1065,0,0.016666667,0.0,19895,83,78
330,119.26913,11.204449,17752,1066,1,0.011666667,0.0,19901,89,78
331,119.27163999999999,10.99195,17919,1057,1,0.21833333,0.16833333,20070,4,79
332,119.27163999999999,10.99445,17920,1057,1,0.21833333,0.16833333,20071,5,79
333,119.27163999999999,10.99945,17920,1057,1,0.21833333,0.16833333,20073,7,79
334,119.27163999999999,11.00195,17921,1058,1,0.115,0.17833333,20074,8,79
335,119.27163999999999,11.006949,17921,1058,1,0.115,0.17833333,20076,10,79
336,119.27163999999999,11.009449,17922,1070,0,0.021666667,0.18,20077,11,79
337,119.27163999999999,11.01195,17922,1070,0,0.021666667,0.18,20078,12,79
338,119.27163999999999,11.01445,17922,1070,0,0.021666667,0.18,20079,13,79
339,119.27163999999999,11.01695,17923,1071,0,0.006666666700000001,0.056666667000000004,20080,14,79
340,119.27163999999999,11.01945,17923,1071,0,0.006666666700000001,0.056666667000000004,20081,15,79
341,119.27163999999999,11.021949000000001,17923,1071,0,0.006666666700000001,0.056666667000000004,20082,16,79
342,119.27163999999999,11.024449,17924,1072,0,0.005,0.25666667,20083,17,79
343,119.27163999999999,11.186949,17945,1077,0,0.021666667,0.22833333,20148,82,79
344,119.27163999999999,11.189449,17946,1078,0,0.043333332999999995,0.081666667,20149,83,79
345,119.27163999999999,11.199449000000001,17947,1079,0,0.035,0.03,20153,87,79
346,119.27163999999999,11.201949,17947,1079,0,0.035,0.03,20154,88,79
347,119.27163999999999,11.204449,17948,1080,0,0.023333332999999998,0.01,20155,89,79
348,119.27163999999999,11.20695,17948,1080,0,0.023333332999999998,0.01,20156,90,79
349,119.27163999999999,11.209451,17948,1080,0,0.023333332999999998,0.01,20157,91,79
350,119.27163999999999,11.211951,17949,1081,0,0.023333332999999998,0.006666666700000001,20158,92,79
351,119.27413999999999,10.99945,17920,1057,1,0.21833333,0.16833333,20327,7,80
352,119.27413999999999,11.01445,17922,1070,0,0.021666667,0.18,20333,13,80
353,119.27413999999999,11.01945,17923,1071,0,0.006666666700000001,0.056666667000000004,20335,15,80
354,119.27413999999999,11.021949000000001,17923,1071,0,0.006666666700000001,0.056666667000000004,20336,16,80
